true_strain,true_stress,time,engineering_strain,engineering_stress
1.593548810000000038e-01,5.432081964000000340e+01,1.675059999999999854e+04,1.473062990000000017e-01,6.370496178908680207e+01
1.594005910000000081e-01,5.424121322999999961e+01,1.675070000000000073e+04,1.473452759999999973e-01,6.361451089550288174e+01
1.595368129999999995e-01,5.402836417000000324e+01,1.675070000000000073e+04,1.474614170000000113e-01,6.337351205839795654e+01
1.596282529999999977e-01,5.399772208000000262e+01,1.675079999999999927e+04,1.475393700000000030e-01,6.334336176909425831e+01
1.597649670000000077e-01,5.406743565000000018e+01,1.675079999999999927e+04,1.476559060000000034e-01,6.343381274135983006e+01
1.597497240000000096e-01,5.418373090000000047e+01,1.675090000000000146e+04,1.476429129999999867e-01,6.356928536924337436e+01
1.599012380000000011e-01,5.402152593000000280e+01,1.675090000000000146e+04,1.477720469999999897e-01,6.338858721992659895e+01
1.598254779999999931e-01,5.391015637999999655e+01,1.675100000000000000e+04,1.477074800000000021e-01,6.325311452926982980e+01
1.598712100000000136e-01,5.424138800000000060e+01,1.675100000000000000e+04,1.477464569999999977e-01,6.364466119913801379e+01
1.600074959999999991e-01,5.423399619999999999e+01,1.675109999999999854e+04,1.478625980000000117e-01,6.364466114585591328e+01
1.601294749999999933e-01,5.413764298000000252e+01,1.675109999999999854e+04,1.479665350000000101e-01,6.353933877468064395e+01
1.602052579999999893e-01,5.404363548999999978e+01,1.675120000000000073e+04,1.480311019999999977e-01,6.343381268596497335e+01
1.601142269999999979e-01,5.413846849000000105e+01,1.675120000000000073e+04,1.479535429999999929e-01,6.353933878279127612e+01
1.603873449999999867e-01,5.404663698000000238e+01,1.675129999999999927e+04,1.481862200000000074e-01,6.344888783085900030e+01
1.603720919999999939e-01,5.412450985000000259e+01,1.675129999999999927e+04,1.481732279999999902e-01,6.353933878236924215e+01
1.604936540000000134e-01,5.414343697999999705e+01,1.675140000000000146e+04,1.482767720000000011e-01,6.356928542049811881e+01
1.604941169999999917e-01,5.414341196000000167e+01,1.675140000000000146e+04,1.482771649999999886e-01,6.356928537673878310e+01
1.607821339999999932e-01,5.392261491000000007e+01,1.675150000000000000e+04,1.485224410000000050e-01,6.332828662369949768e+01
1.606304869999999885e-01,5.404633566999999772e+01,1.675150000000000000e+04,1.483933070000000021e-01,6.346396301749121704e+01
1.606910500000000019e-01,5.404306253000000027e+01,1.675159999999999854e+04,1.484448820000000002e-01,6.346396303380563353e+01
1.607067699999999988e-01,5.427310777999999658e+01,1.675159999999999854e+04,1.484582680000000043e-01,6.373511213893154803e+01
1.609800489999999862e-01,5.415560914000000281e+01,1.675170000000000073e+04,1.486909449999999910e-01,6.361451087819100536e+01
1.610558970000000034e-01,5.424133024999999719e+01,1.675170000000000073e+04,1.487555120000000064e-01,6.372003697485322249e+01
1.612080710000000083e-01,5.398946700999999848e+01,1.675179999999999927e+04,1.488850389999999968e-01,6.343381268561674347e+01
1.610558970000000034e-01,5.420283231999999884e+01,1.675179999999999927e+04,1.487555120000000064e-01,6.367481150726699468e+01
1.611775410000000075e-01,5.409376395000000315e+01,1.675190000000000146e+04,1.488590549999999901e-01,6.355441395196891108e+01
1.614056080000000060e-01,5.401728760000000307e+01,1.675190000000000146e+04,1.490531499999999954e-01,6.347903820314981971e+01
1.614967559999999913e-01,5.392257531999999998e+01,1.675200000000000000e+04,1.491307090000000002e-01,6.337351211327240463e+01
1.614967559999999913e-01,5.419176871999999889e+01,1.675200000000000000e+04,1.491307090000000002e-01,6.368988667614283372e+01
1.614819500000000130e-01,5.415408957999999728e+01,1.675209999999999854e+04,1.491181099999999982e-01,6.364466116443023225e+01
1.614814870000000069e-01,5.394905304000000257e+01,1.675209999999999854e+04,1.491177170000000107e-01,6.340366243117557588e+01
1.613598049999999950e-01,5.412221837999999963e+01,1.675220000000000073e+04,1.490141729999999998e-01,6.359943569306941669e+01
1.616184549999999942e-01,5.395448969000000261e+01,1.675220000000000073e+04,1.492342520000000117e-01,6.341873755124425571e+01
1.619072589999999978e-01,5.402866172000000233e+01,1.675229999999999927e+04,1.494799209999999878e-01,6.352426362881904254e+01
1.619683630000000041e-01,5.443528400999999661e+01,1.675229999999999927e+04,1.495318900000000006e-01,6.400626122242255178e+01
1.618618970000000046e-01,5.401829035000000090e+01,1.675240000000000146e+04,1.494413390000000064e-01,6.350918852144872773e+01
1.619984539999999862e-01,5.392117041000000199e+01,1.675240000000000146e+04,1.495574799999999926e-01,6.340366237802879823e+01
1.618924469999999949e-01,5.414468596999999761e+01,1.675250000000000000e+04,1.494673230000000130e-01,6.365973634426275396e+01
1.621359549999999983e-01,5.405459015000000278e+01,1.675250000000000000e+04,1.496744090000000083e-01,6.356928536800911189e+01
1.622267069999999978e-01,5.438276991000000038e+01,1.675259999999999854e+04,1.497515749999999979e-01,6.396103575258019447e+01
1.622118899999999975e-01,5.411457476000000355e+01,1.675259999999999854e+04,1.497389759999999959e-01,6.364466114819818188e+01
1.620901190000000047e-01,5.391622791999999720e+01,1.675270000000000073e+04,1.496354330000000121e-01,6.340366239648364655e+01
1.622419880000000036e-01,5.422830294999999978e+01,1.675270000000000073e+04,1.497645669999999873e-01,6.378033759268181058e+01
1.625314350000000019e-01,5.412291290999999660e+01,1.675279999999999927e+04,1.500106300000000059e-01,6.367481149793673012e+01
1.626078639999999909e-01,5.428516907000000202e+01,1.675279999999999927e+04,1.500755910000000082e-01,6.387058483691577493e+01
1.626379729999999912e-01,5.442447051999999985e+01,1.675290000000000146e+04,1.501011810000000002e-01,6.403641151547476795e+01
1.626226869999999880e-01,5.416922456000000352e+01,1.675290000000000146e+04,1.500881890000000107e-01,6.373511211270836441e+01
1.626986579999999960e-01,5.394748564999999729e+01,1.675300000000000000e+04,1.501527559999999983e-01,6.347903818112516916e+01
1.630336520000000011e-01,5.390380204000000219e+01,1.675300000000000000e+04,1.504374019999999978e-01,6.344888789466224210e+01
1.631555379999999889e-01,5.401231083999999782e+01,1.675309999999999854e+04,1.505409450000000093e-01,6.358436056697282623e+01
1.632927349999999944e-01,5.440165108000000060e+01,1.675309999999999854e+04,1.506574800000000103e-01,6.405148664875508757e+01
1.630494080000000068e-01,5.409488595999999916e+01,1.675320000000000073e+04,1.504507870000000025e-01,6.367481145556661204e+01
1.631712959999999935e-01,5.401145970999999690e+01,1.675320000000000073e+04,1.505543310000000135e-01,6.358436057904016536e+01
1.630795309999999998e-01,5.420851679999999817e+01,1.675329999999999927e+04,1.504763779999999940e-01,6.381048789718056469e+01
1.632774379999999970e-01,5.414657293999999865e+01,1.675329999999999927e+04,1.506444879999999931e-01,6.375018725963127508e+01
1.634452499999999864e-01,5.415028929999999718e+01,1.675340000000000146e+04,1.507870080000000002e-01,6.376526243724730847e+01
1.633386259999999868e-01,5.424551398999999918e+01,1.675340000000000146e+04,1.506964570000000059e-01,6.387058483046973123e+01
1.635973249999999879e-01,5.401405433000000045e+01,1.675350000000000000e+04,1.509161420000000031e-01,6.361451088851108437e+01
1.637044400000000066e-01,5.400826890999999819e+01,1.675350000000000000e+04,1.510070870000000121e-01,6.361451089050492413e+01
1.637192789999999953e-01,5.417384811000000155e+01,1.675359999999999854e+04,1.510196849999999869e-01,6.381048789099426699e+01
1.639330830000000072e-01,5.412387944000000317e+01,1.675359999999999854e+04,1.512011809999999901e-01,6.376526242551240387e+01
1.638412479999999949e-01,5.421825582999999682e+01,1.675370000000000073e+04,1.511232279999999983e-01,6.387058477552498914e+01
1.638718590000000086e-01,5.431896866999999673e+01,1.675370000000000073e+04,1.511492130000000045e-01,6.399118608580614875e+01
1.638106390000000079e-01,5.401533092999999752e+01,1.675379999999999927e+04,1.510972439999999917e-01,6.362958601350094057e+01
1.640852319999999975e-01,5.403888220999999703e+01,1.675379999999999927e+04,1.513303149999999930e-01,6.367481149040925459e+01
1.642378680000000091e-01,5.413296957000000020e+01,1.675390000000000146e+04,1.514598430000000107e-01,6.379541277266858401e+01
1.642531789999999992e-01,5.417034291000000223e+01,1.675390000000000146e+04,1.514728350000000001e-01,6.384043451337235808e+01
1.643139620000000078e-01,5.407768689000000251e+01,1.675400000000000000e+04,1.515244089999999988e-01,6.373511208055483479e+01
1.644666330000000010e-01,5.418435915999999963e+01,1.675400000000000000e+04,1.516539369999999887e-01,6.387058480402236427e+01
1.643445880000000137e-01,5.425492507999999958e+01,1.675409999999999854e+04,1.515503940000000049e-01,6.394596060428838769e+01
1.643144260000000134e-01,5.417981611999999814e+01,1.675409999999999854e+04,1.515248030000000135e-01,6.385550963842729999e+01
1.646494980000000052e-01,5.417445167000000339e+01,1.675420000000000073e+04,1.518090549999999983e-01,6.387058478913613158e+01
1.647715810000000003e-01,5.406573067000000066e+01,1.675420000000000073e+04,1.519125980000000098e-01,6.375018723600849313e+01
1.648175400000000124e-01,5.420370224999999920e+01,1.675429999999999927e+04,1.519515750000000054e-01,6.391581029113991974e+01
1.649545010000000034e-01,5.424740979999999979e+01,1.675429999999999927e+04,1.520677169999999911e-01,6.397611093196223919e+01
1.648323959999999921e-01,5.417732845999999824e+01,1.675440000000000146e+04,1.519641730000000079e-01,6.388565993922329511e+01
1.647256239999999872e-01,5.411935797999999664e+01,1.675440000000000146e+04,1.518736220000000137e-01,6.381048789877397098e+01
1.650464379999999898e-01,5.398696467999999982e+01,1.675450000000000000e+04,1.521456690000000112e-01,6.367481146947163495e+01
1.651374539999999891e-01,5.405873342999999664e+01,1.675450000000000000e+04,1.522228350000000008e-01,6.376526245549441541e+01
1.652140820000000121e-01,5.416943305000000208e+01,1.675459999999999854e+04,1.522877950000000036e-01,6.390073509676553698e+01
1.651987560000000022e-01,5.428527955999999932e+01,1.675459999999999854e+04,1.522748029999999864e-01,6.403641150706529572e+01
1.652294079999999943e-01,5.420694043999999678e+01,1.675470000000000073e+04,1.523007869999999930e-01,6.394596055853597960e+01
1.653822189999999970e-01,5.422421216000000044e+01,1.675470000000000073e+04,1.524303150000000107e-01,6.397611089641555537e+01
1.654737310000000128e-01,5.441071872999999925e+01,1.675479999999999927e+04,1.525078739999999877e-01,6.420203452132132327e+01
1.656414469999999972e-01,5.405704298999999935e+01,1.675479999999999927e+04,1.526500000000000079e-01,6.379541274561869102e+01
1.657487810000000117e-01,5.414047646000000213e+01,1.675490000000000146e+04,1.527409449999999891e-01,6.390073512994204918e+01
1.657329820000000009e-01,5.410301352999999835e+01,1.675490000000000146e+04,1.527275590000000127e-01,6.385550964710299127e+01
1.657487810000000117e-01,5.435743741999999656e+01,1.675500000000000000e+04,1.527409449999999891e-01,6.415680906473167511e+01
1.660081039999999897e-01,5.410089992000000336e+01,1.675500000000000000e+04,1.529606299999999863e-01,6.387058481118769748e+01
1.659165429999999997e-01,5.432277822999999728e+01,1.675509999999999854e+04,1.528830710000000093e-01,6.412665875315070707e+01
1.659472170000000080e-01,5.418081420000000037e+01,1.675509999999999854e+04,1.529090549999999882e-01,6.396103573034888257e+01
1.660843330000000007e-01,5.423722704000000050e+01,1.675520000000000073e+04,1.530251970000000017e-01,6.403641152947025716e+01
1.660081039999999897e-01,5.425413093000000231e+01,1.675520000000000073e+04,1.529606299999999863e-01,6.405148668591401417e+01
1.660996730000000032e-01,5.424916316000000194e+01,1.675529999999999927e+04,1.530381889999999911e-01,6.405148668503544229e+01
1.662372739999999904e-01,5.402484387999999882e+01,1.675529999999999927e+04,1.531547239999999921e-01,6.379541270535468556e+01
1.663139859999999970e-01,5.398240366000000279e+01,1.675540000000000146e+04,1.532196849999999944e-01,6.375018727259856632e+01
1.664971889999999899e-01,5.418931349999999725e+01,1.675540000000000146e+04,1.533748030000000040e-01,6.400626120273619790e+01
1.664971889999999899e-01,5.424036551999999745e+01,1.675550000000000000e+04,1.533748030000000040e-01,6.406656181767289127e+01
1.666041500000000064e-01,5.419627930000000049e+01,1.675550000000000000e+04,1.534653539999999983e-01,6.402133634587237054e+01
1.666194980000000048e-01,5.431012808999999919e+01,1.675559999999999854e+04,1.534783459999999877e-01,6.415680902357637194e+01
1.667264719999999867e-01,5.420241039999999799e+01,1.675559999999999854e+04,1.535688980000000092e-01,6.403641155426257114e+01
1.667725210000000069e-01,5.423819297000000006e+01,1.675570000000000073e+04,1.536078740000000054e-01,6.408163699055961615e+01
1.667720560000000019e-01,5.416166119999999751e+01,1.675570000000000073e+04,1.536074799999999907e-01,6.399118602796725952e+01
1.669558070000000116e-01,5.429186613000000250e+01,1.675579999999999927e+04,1.537629919999999872e-01,6.415680904610118773e+01
1.669860479999999980e-01,5.427746754999999723e+01,1.675579999999999927e+04,1.537885830000000065e-01,6.414173392085065473e+01
1.671391279999999979e-01,5.414178361999999822e+01,1.675590000000000146e+04,1.539181099999999969e-01,6.399118603046804310e+01
1.669706950000000023e-01,5.435484267999999730e+01,1.675590000000000146e+04,1.537755909999999893e-01,6.423218486953382467e+01
1.673531990000000080e-01,5.429579946999999862e+01,1.675600000000000000e+04,1.540992130000000127e-01,6.418695939811202322e+01
1.674141710000000005e-01,5.412689433999999977e+01,1.675600000000000000e+04,1.541507870000000113e-01,6.399118602714832349e+01
1.673834519999999881e-01,5.406479860000000315e+01,1.675609999999999854e+04,1.541248030000000047e-01,6.391581026580213631e+01
1.673531990000000080e-01,5.418120301999999811e+01,1.675609999999999854e+04,1.540992130000000127e-01,6.405148671412690931e+01
1.674909729999999874e-01,5.410998709999999789e+01,1.675620000000000073e+04,1.542157480000000136e-01,6.397611089594985856e+01
1.677051200000000131e-01,5.425119980000000197e+01,1.675620000000000073e+04,1.543968500000000021e-01,6.415680901850944906e+01
1.677204840000000030e-01,5.405932748000000032e+01,1.675629999999999927e+04,1.544098429999999911e-01,6.393088546795844707e+01
1.678578440000000060e-01,5.428115195000000170e+01,1.675629999999999927e+04,1.545259840000000051e-01,6.420203450699541747e+01
1.677358489999999924e-01,5.423678552999999880e+01,1.675640000000000146e+04,1.544228350000000083e-01,6.414173392442545207e+01
1.678275760000000061e-01,5.439750925999999964e+01,1.675640000000000146e+04,1.545003940000000131e-01,6.433771095098535397e+01
1.678885770000000111e-01,5.419026688000000291e+01,1.675650000000000000e+04,1.545519690000000113e-01,6.409650847007532093e+01
1.682099420000000012e-01,5.405835651999999669e+01,1.675650000000000000e+04,1.548236219999999941e-01,6.396103574016357385e+01
1.680720689999999906e-01,5.425678187999999835e+01,1.675659999999999854e+04,1.547070869999999931e-01,6.418695939072661361e+01
1.681028089999999919e-01,5.428059910000000343e+01,1.675659999999999854e+04,1.547330709999999998e-01,6.421710969364093557e+01
1.680110559999999920e-01,5.420911750999999867e+01,1.675670000000000073e+04,1.546555119999999950e-01,6.412665875216541167e+01
1.682104080000000057e-01,5.435120583999999866e+01,1.675670000000000073e+04,1.548240160000000087e-01,6.430756063698090941e+01
1.683632090000000137e-01,5.427920549000000250e+01,1.675679999999999927e+04,1.549531500000000117e-01,6.423218486643669678e+01
1.685011230000000026e-01,5.416982051000000098e+01,1.675679999999999927e+04,1.550696850000000127e-01,6.411158358071220675e+01
1.685626309999999906e-01,5.419196207000000243e+01,1.675690000000000146e+04,1.551216539999999977e-01,6.414173392721797029e+01
1.685929200000000072e-01,5.411407504000000301e+01,1.675690000000000146e+04,1.551472439999999897e-01,6.405148667112828775e+01
1.686847260000000071e-01,5.422355122999999821e+01,1.675700000000000000e+04,1.552248029999999945e-01,6.418695935032286570e+01
1.685929200000000072e-01,5.426673837999999961e+01,1.675700000000000000e+04,1.551472439999999897e-01,6.423218483292725978e+01
1.687303990000000031e-01,5.414466750999999789e+01,1.675709999999999854e+04,1.552633860000000032e-01,6.409650844138738535e+01
1.688991290000000089e-01,5.423739160000000226e+01,1.675709999999999854e+04,1.554059060000000103e-01,6.421710971613779861e+01
1.689448119999999998e-01,5.428584115999999682e+01,1.675720000000000073e+04,1.554444879999999918e-01,6.427741029295418684e+01
1.687611599999999934e-01,5.410497165999999680e+01,1.675720000000000073e+04,1.552893700000000099e-01,6.405148667301605769e+01
1.690063470000000012e-01,5.426976973000000015e+01,1.675729999999999927e+04,1.554964570000000046e-01,6.426233516701776693e+01
1.692515940000000052e-01,5.426918976000000328e+01,1.675729999999999927e+04,1.557035429999999998e-01,6.427741027462347745e+01
1.693742400000000092e-01,5.424980793000000290e+01,1.675740000000000146e+04,1.558070870000000108e-01,6.426233517788368488e+01
1.694045540000000127e-01,5.433707313000000028e+01,1.675740000000000146e+04,1.558326770000000028e-01,6.436765751237210509e+01
1.694199449999999885e-01,5.429823154999999701e+01,1.675750000000000000e+04,1.558456689999999922e-01,6.432263575035783276e+01
1.694204109999999930e-01,5.426002897000000047e+01,1.675750000000000000e+04,1.558460630000000069e-01,6.427741030603047534e+01
1.696806879999999962e-01,5.427135306000000270e+01,1.675759999999999854e+04,1.560657480000000041e-01,6.430756060840626276e+01
1.696652929999999948e-01,5.424674327999999690e+01,1.675759999999999854e+04,1.560527559999999869e-01,6.427741030694093638e+01
1.696811540000000007e-01,5.410593609000000015e+01,1.675770000000000073e+04,1.560661419999999910e-01,6.411158359995553724e+01
1.696652929999999948e-01,5.417040745999999984e+01,1.675770000000000073e+04,1.560527559999999869e-01,6.418695936875410268e+01
1.698341800000000013e-01,5.428846443999999849e+01,1.675779999999999927e+04,1.561952759999999940e-01,6.433771096071750151e+01
1.699722969999999944e-01,5.434438860000000204e+01,1.675779999999999927e+04,1.563118109999999950e-01,6.441288299224964931e+01
1.700026289999999884e-01,5.435545857999999697e+01,1.675790000000000146e+04,1.563374019999999864e-01,6.442795817766001676e+01
1.700637630000000067e-01,5.428871973999999767e+01,1.675790000000000146e+04,1.563889760000000129e-01,6.435278605368247895e+01
1.701561709999999950e-01,5.419468850999999887e+01,1.675800000000000000e+04,1.564669290000000046e-01,6.424725997494412866e+01
1.702481210000000023e-01,5.436754685999999737e+01,1.675800000000000000e+04,1.565444880000000094e-01,6.445810844378002002e+01
1.700945650000000031e-01,5.429959290000000038e+01,1.675809999999999854e+04,1.564149609999999913e-01,6.436765754448141763e+01
1.704936730000000122e-01,5.434148634999999672e+01,1.675809999999999854e+04,1.567515750000000041e-01,6.444303332081527458e+01
1.703246740000000092e-01,5.427455705999999935e+01,1.675820000000000073e+04,1.566090549999999970e-01,6.435278607360433512e+01
1.706472900000000070e-01,5.429500875000000093e+01,1.675820000000000073e+04,1.568811019999999945e-01,6.439780780480145950e+01
1.704782649999999899e-01,5.426622160000000150e+01,1.675829999999999927e+04,1.567385829999999869e-01,6.435278610642279773e+01
1.706318800000000135e-01,5.421975511000000125e+01,1.675829999999999927e+04,1.568681100000000050e-01,6.430756060003851360e+01
1.707084630000000047e-01,5.429168744999999774e+01,1.675840000000000146e+04,1.569326769999999927e-01,6.439780782489181377e+01
1.708467009999999897e-01,5.427147520999999841e+01,1.675840000000000146e+04,1.570492129999999931e-01,6.438273271343419424e+01
1.708929399999999932e-01,5.415477426999999722e+01,1.675850000000000000e+04,1.570881889999999892e-01,6.424725999004894561e+01
1.711998530000000129e-01,5.429042186000000214e+01,1.675850000000000000e+04,1.573468500000000103e-01,6.442795812250865595e+01
1.707238739999999977e-01,5.434168748999999821e+01,1.675859999999999854e+04,1.569456690000000099e-01,6.445810844188640942e+01
1.711227660000000095e-01,5.416773773999999975e+01,1.675859999999999854e+04,1.572818900000000075e-01,6.427741031932967530e+01
1.715222839999999971e-01,5.436181299999999794e+01,1.675870000000000073e+04,1.576185039999999926e-01,6.453348424453045595e+01
1.714147960000000082e-01,5.440575778000000184e+01,1.675870000000000073e+04,1.575279529999999983e-01,6.457870973136274984e+01
1.713685319999999901e-01,5.421793167999999952e+01,1.675879999999999927e+04,1.574889760000000027e-01,6.435278605921244832e+01
1.714914379999999960e-01,5.410967297999999914e+01,1.675879999999999927e+04,1.575925200000000137e-01,6.423218485666818367e+01
1.715377070000000115e-01,5.436097457000000333e+01,1.675890000000000146e+04,1.576314960000000098e-01,6.453348423150445967e+01
1.715068610000000104e-01,5.421043230000000079e+01,1.675890000000000146e+04,1.576055120000000032e-01,6.435278610227562979e+01
1.715994030000000115e-01,5.412922749999999894e+01,1.675900000000000000e+04,1.576834649999999949e-01,6.426233518020633539e+01
1.716910180000000008e-01,5.428915666999999701e+01,1.675900000000000000e+04,1.577606300000000128e-01,6.445810847099204466e+01
1.719219620000000115e-01,5.437817198999999846e+01,1.675909999999999854e+04,1.579551180000000055e-01,6.457870970112968223e+01
1.720295049999999992e-01,5.427078356999999897e+01,1.675909999999999854e+04,1.580456689999999997e-01,6.445810844103847614e+01
1.718293909999999980e-01,5.418025550000000123e+01,1.675920000000000073e+04,1.578771650000000137e-01,6.433771089938441889e+01
1.721061949999999896e-01,5.426662170000000174e+01,1.675920000000000073e+04,1.581102359999999873e-01,6.445810843710412996e+01
1.719523540000000017e-01,5.446520285999999800e+01,1.675929999999999927e+04,1.579807089999999969e-01,6.468403211441388123e+01
1.723522040000000088e-01,5.426596178999999864e+01,1.675929999999999927e+04,1.583173230000000098e-01,6.447318362713552631e+01
1.724597930000000001e-01,5.412073665999999861e+01,1.675940000000000146e+04,1.584078740000000041e-01,6.430756061992909167e+01
1.723980449999999998e-01,5.426347424000000075e+01,1.675940000000000146e+04,1.583559059999999907e-01,6.447318364952489844e+01
1.724443559999999931e-01,5.436245994000000081e+01,1.675950000000000000e+04,1.583948819999999869e-01,6.459378487287193593e+01
1.725210769999999949e-01,5.418068034000000210e+01,1.675950000000000000e+04,1.584594490000000022e-01,6.438273268663913029e+01
1.727058890000000013e-01,5.418335207999999881e+01,1.675959999999999854e+04,1.586149609999999988e-01,6.439780786261401602e+01
1.726137130000000020e-01,5.444187888999999814e+01,1.675959999999999854e+04,1.585374019999999939e-01,6.469910726798578082e+01
1.726137130000000020e-01,5.417566152999999929e+01,1.675970000000000073e+04,1.585374019999999939e-01,6.438273270703352580e+01
1.728284910000000008e-01,5.441750474999999909e+01,1.675970000000000073e+04,1.587181099999999956e-01,6.468403206682602047e+01
1.728748220000000113e-01,5.419956321000000088e+01,1.675979999999999927e+04,1.587570869999999912e-01,6.442795817050765095e+01
1.730442520000000095e-01,5.421574040000000139e+01,1.675979999999999927e+04,1.588996059999999988e-01,6.445810843360513331e+01
1.730901250000000113e-01,5.436523174999999952e+01,1.675990000000000146e+04,1.589381890000000075e-01,6.463880661203864975e+01
1.730901250000000113e-01,5.402323770000000280e+01,1.675990000000000146e+04,1.589381890000000075e-01,6.423218483284577474e+01
1.731055720000000131e-01,5.442778667000000326e+01,1.676000000000000000e+04,1.589511809999999969e-01,6.471418238802615974e+01
1.732745729999999873e-01,5.430466921000000013e+01,1.676000000000000000e+04,1.590933069999999894e-01,6.457870969758116075e+01
1.733363749999999870e-01,5.452931015000000059e+01,1.676009999999999854e+04,1.591452760000000022e-01,6.484985883245154525e+01
1.733059419999999906e-01,5.432831855999999959e+01,1.676009999999999854e+04,1.591196850000000107e-01,6.460886001356804798e+01
1.735054149999999962e-01,5.425411322000000069e+01,1.676020000000000073e+04,1.592874019999999946e-01,6.453348427163690815e+01
1.735054149999999962e-01,5.436800681999999796e+01,1.676020000000000073e+04,1.592874019999999946e-01,6.466895696500553470e+01
1.735667640000000123e-01,5.425078492000000097e+01,1.676029999999999927e+04,1.593389759999999933e-01,6.453348421206214880e+01
1.737053970000000114e-01,5.435713530000000304e+01,1.676029999999999927e+04,1.594555119999999937e-01,6.466895693925482647e+01
1.737517680000000009e-01,5.413938318999999666e+01,1.676040000000000146e+04,1.594944879999999898e-01,6.441288298178346849e+01
1.738440490000000005e-01,5.432425991000000209e+01,1.676040000000000146e+04,1.595720469999999946e-01,6.463880659381160854e+01
1.739677279999999882e-01,5.430504471999999794e+01,1.676050000000000000e+04,1.596759839999999930e-01,6.462393515598391502e+01
1.739827210000000068e-01,5.456991253000000341e+01,1.676050000000000000e+04,1.596885829999999951e-01,6.494010604404296316e+01
1.738749679999999909e-01,5.431008234000000101e+01,1.676059999999999854e+04,1.595980310000000013e-01,6.462393514454034005e+01
1.741673340000000070e-01,5.452201383999999962e+01,1.676059999999999854e+04,1.598437010000000047e-01,6.489508428954836461e+01
1.739517989999999903e-01,5.421723224000000130e+01,1.676070000000000073e+04,1.596625979999999889e-01,6.451840904732215165e+01
1.744143190000000121e-01,5.428079801999999887e+01,1.676070000000000073e+04,1.600511809999999868e-01,6.462393516384003078e+01
1.742755870000000096e-01,5.437680668000000139e+01,1.676079999999999927e+04,1.599346460000000136e-01,6.472925757630994781e+01
1.743988509999999936e-01,5.421832485000000190e+01,1.676079999999999927e+04,1.600381889999999974e-01,6.454855939873199588e+01
1.744911919999999894e-01,5.440306822000000153e+01,1.676090000000000146e+04,1.601157480000000022e-01,6.477448302007215375e+01
1.744911919999999894e-01,5.418799574999999891e+01,1.676090000000000146e+04,1.601157480000000022e-01,6.451840907954063198e+01
1.747992120000000094e-01,5.408270491999999763e+01,1.676100000000000000e+04,1.603744089999999956e-01,6.441288295606511838e+01
1.748146859999999969e-01,5.424641283999999786e+01,1.676100000000000000e+04,1.603874020000000122e-01,6.460886004952489259e+01
1.747068430000000006e-01,5.426492190999999821e+01,1.676109999999999854e+04,1.602968499999999907e-01,6.462393514898687386e+01
1.747218459999999862e-01,5.458022728000000257e+01,1.676109999999999854e+04,1.603094489999999928e-01,6.500040665576098320e+01
1.748920589999999886e-01,5.444454576999999773e+01,1.676120000000000073e+04,1.604523619999999873e-01,6.484985878788214109e+01
1.750153989999999882e-01,5.419756173999999760e+01,1.676120000000000073e+04,1.605559059999999982e-01,6.456363458553322232e+01
1.750763710000000084e-01,5.430797212000000229e+01,1.676129999999999927e+04,1.606070870000000095e-01,6.469910727016110741e+01
1.750304069999999990e-01,5.442435943000000265e+01,1.676129999999999927e+04,1.605685040000000008e-01,6.483478364743179156e+01
1.752771360000000000e-01,5.436032725999999826e+01,1.676140000000000146e+04,1.607755909999999955e-01,6.477448305486547042e+01
1.754314899999999955e-01,5.425074129000000056e+01,1.676140000000000146e+04,1.609051180000000136e-01,6.465388176447011404e+01
1.753850399999999921e-01,5.446814157000000023e+01,1.676150000000000000e+04,1.608661419999999898e-01,6.490995572484693810e+01
1.755079720000000121e-01,5.437307743000000215e+01,1.676150000000000000e+04,1.609692909999999866e-01,6.480463330693180524e+01
1.753235800000000066e-01,5.421881418000000252e+01,1.676159999999999854e+04,1.608145669999999916e-01,6.460886003010493539e+01
1.756473440000000108e-01,5.441608690999999709e+01,1.676159999999999854e+04,1.610862200000000022e-01,6.486493392682142201e+01
1.756778479999999976e-01,5.437648786999999828e+01,1.676170000000000073e+04,1.611118109999999937e-01,6.481970849395281675e+01
1.755699119999999946e-01,5.410427810000000193e+01,1.676170000000000073e+04,1.610212599999999994e-01,6.448825878472200657e+01
1.758787340000000088e-01,5.427705868000000322e+01,1.676179999999999927e+04,1.612803150000000074e-01,6.471418240290854840e+01
1.758782650000000058e-01,5.427708416000000113e+01,1.676179999999999927e+04,1.612799209999999928e-01,6.471418238217711405e+01
1.760636979999999907e-01,5.458288679999999715e+01,1.676190000000000146e+04,1.614354329999999893e-01,6.509085757733905098e+01
1.760632279999999883e-01,5.440610228999999975e+01,1.676190000000000146e+04,1.614350390000000024e-01,6.488000908733414462e+01
1.762486950000000108e-01,5.423170369000000335e+01,1.676200000000000000e+04,1.615905509999999989e-01,6.468403207368909591e+01
1.762796879999999899e-01,5.420474540000000019e+01,1.676200000000000000e+04,1.616165350000000056e-01,6.465388174133420307e+01
1.762026780000000015e-01,5.438587618999999762e+01,1.676209999999999854e+04,1.615519689999999897e-01,6.486493399612980681e+01
1.764186980000000127e-01,5.436149198999999754e+01,1.676209999999999854e+04,1.617330710000000060e-01,6.484985880911447964e+01
1.763567050000000025e-01,5.441524251999999962e+01,1.676220000000000073e+04,1.616811019999999932e-01,6.490995568609977795e+01
