true_strain,true_stress,time,engineering_strain,engineering_stress
3.468331119999999990e-01,5.490605247999999960e+01,6.698359999999999673e+03,2.930767049999999929e-01,7.766903830775586925e+01
3.469430510000000023e-01,5.505970958000000337e+01,6.698409999999999854e+03,2.931544189999999994e-01,7.789496187003820182e+01
3.469430510000000023e-01,5.527268174000000300e+01,6.698460000000000036e+03,2.931544189999999994e-01,7.819626128496656747e+01
3.471813879999999797e-01,5.504658839999999742e+01,6.698510000000000218e+03,2.933228660000000154e-01,7.789496185962626384e+01
3.471998099999999976e-01,5.503492127999999894e+01,6.698560000000000400e+03,2.933358839999999912e-01,7.787988668721364149e+01
3.471266829999999914e-01,5.496451298000000207e+01,6.698609999999999673e+03,2.932842059999999917e-01,7.777456432507578654e+01
3.475856299999999788e-01,5.499239389000000244e+01,6.698659999999999854e+03,2.936084769999999788e-01,7.784973644141537363e+01
3.475850710000000232e-01,5.499242459999999966e+01,6.698710000000000036e+03,2.936080819999999925e-01,7.784973638387521078e+01
3.476403599999999816e-01,5.500003259999999727e+01,6.698760000000000218e+03,2.936471370000000025e-01,7.786481159912845840e+01
3.475482140000000220e-01,5.500510088000000053e+01,6.698810000000000400e+03,2.935820459999999854e-01,7.786481157300823952e+01
3.477872530000000184e-01,5.492821703999999983e+01,6.698859999999999673e+03,2.937508879999999878e-01,7.777456439477971628e+01
3.478788629999999826e-01,5.504014569000000279e+01,6.698909999999999854e+03,2.938155840000000185e-01,7.794018735468669945e+01
3.478788629999999826e-01,5.525291863999999720e+01,6.698960000000000036e+03,2.938155840000000185e-01,7.824148676767174493e+01
3.478419950000000149e-01,5.488262533999999704e+01,6.699010000000000218e+03,2.937895480000000115e-01,7.771426376453572971e+01
3.479520449999999876e-01,5.484465063999999757e+01,6.699060000000000400e+03,2.938672620000000180e-01,7.766903825382473769e+01
3.478419950000000149e-01,5.504217496999999781e+01,6.699109999999999673e+03,2.937895480000000115e-01,7.794018739615029290e+01
3.483560399999999779e-01,5.507773266000000234e+01,6.699159999999999854e+03,2.941524779999999950e-01,7.803063826580948614e+01
3.484667060000000149e-01,5.512483568999999761e+01,6.699210000000000036e+03,2.942305869999999879e-01,7.810601405306294964e+01
3.487232960000000159e-01,5.501496128000000141e+01,6.699260000000000218e+03,2.944116580000000205e-01,7.797033766751208361e+01
3.485399310000000250e-01,5.511016051000000004e+01,6.699310000000000400e+03,2.942822649999999873e-01,7.809093887940905176e+01
3.485952720000000116e-01,5.488385191999999790e+01,6.699359999999999673e+03,2.943213199999999974e-01,7.777456436688720487e+01
3.485947130000000005e-01,5.503267395999999678e+01,6.699409999999999854e+03,2.943209250000000110e-01,7.798541278838401070e+01
3.488161100000000125e-01,5.506303470999999661e+01,6.699460000000000036e+03,2.944771429999999968e-01,7.804571342186861216e+01
3.488518959999999947e-01,5.503979327999999782e+01,6.699510000000000218e+03,2.945023909999999745e-01,7.801556316826581394e+01
3.491097049999999924e-01,5.495117617999999737e+01,6.699560000000000400e+03,2.946842499999999809e-01,7.791003700115869890e+01
3.490912480000000206e-01,5.503725395000000020e+01,6.699609999999999673e+03,2.946712320000000052e-01,7.803063825974555812e+01
3.490918069999999762e-01,5.493089382000000143e+01,6.699659999999999854e+03,2.946716269999999915e-01,7.787988676304108537e+01
3.493116359999999809e-01,5.514191865000000092e+01,6.699710000000000036e+03,2.948266609999999899e-01,7.819626125995668531e+01
3.493670199999999726e-01,5.499018825999999649e+01,6.699760000000000218e+03,2.948657159999999999e-01,7.798541286073674428e+01
3.491466200000000186e-01,5.515101870000000162e+01,6.699810000000000400e+03,2.947102870000000152e-01,7.819626131424945470e+01
3.493670199999999726e-01,5.500081826000000262e+01,6.699859999999999673e+03,2.948657159999999999e-01,7.800048800350204203e+01
3.492752740000000244e-01,5.485717447999999763e+01,6.699909999999999854e+03,2.948010189999999975e-01,7.778963946063898049e+01
3.493670199999999726e-01,5.490514817999999764e+01,6.699960000000000036e+03,2.948657159999999999e-01,7.786481160516086675e+01
3.498085260000000085e-01,5.505091764000000154e+01,6.700010000000000218e+03,2.951769679999999840e-01,7.810601404977924744e+01
3.497167400000000259e-01,5.503471823000000285e+01,6.700060000000000400e+03,2.951122720000000088e-01,7.807586377784123499e+01
3.499742109999999795e-01,5.499930306000000257e+01,6.700109999999999673e+03,2.952937370000000006e-01,7.804571343791221238e+01
3.500111579999999889e-01,5.502914052999999939e+01,6.700159999999999854e+03,2.953197730000000076e-01,7.809093887063188788e+01
3.501393640000000085e-01,5.507505141000000037e+01,6.700210000000000036e+03,2.954101120000000025e-01,7.816611102145138545e+01
3.501393640000000085e-01,5.484165883000000008e+01,6.700260000000000218e+03,2.954101120000000025e-01,7.783486502434732301e+01
3.501578399999999980e-01,5.514838507999999706e+01,6.700310000000000400e+03,2.954231299999999782e-01,7.827163710327305068e+01
3.503051039999999783e-01,5.503406391000000042e+01,6.700359999999999673e+03,2.955268810000000190e-01,7.812088556071647361e+01
3.503235829999999940e-01,5.487389274000000228e+01,6.700409999999999854e+03,2.955398989999999948e-01,7.789496191779355172e+01
3.503420629999999814e-01,5.507450853000000279e+01,6.700460000000000036e+03,2.955529170000000261e-01,7.818118615163604090e+01
3.505812110000000037e-01,5.510380757000000074e+01,6.700510000000000218e+03,2.957213639999999866e-01,7.824148675439873557e+01
3.506545910000000155e-01,5.483449937999999690e+01,6.700560000000000400e+03,2.957730419999999860e-01,7.786481155979831215e+01
3.507655120000000015e-01,5.526335184999999939e+01,6.700609999999999673e+03,2.958511509999999789e-01,7.848248552629529229e+01
3.509492869999999987e-01,5.492447433000000245e+01,6.700659999999999854e+03,2.959805440000000121e-01,7.801556315227743710e+01
3.507470240000000183e-01,5.510528673999999683e+01,6.700710000000000036e+03,2.958381330000000031e-01,7.825656191064375378e+01
3.509492869999999987e-01,5.497754034999999817e+01,6.700760000000000218e+03,2.959805440000000121e-01,7.809093893848297796e+01
3.512995600000000107e-01,5.491584860999999762e+01,6.700810000000000400e+03,2.962271000000000210e-01,7.803063830676060775e+01
3.511706450000000035e-01,5.494415023999999903e+01,6.700859999999999673e+03,2.961363670000000115e-01,7.806078857323205966e+01
3.514099920000000044e-01,5.484613461000000001e+01,6.700909999999999854e+03,2.963048140000000275e-01,7.794018731570517389e+01
3.515938840000000232e-01,5.500560821999999916e+01,6.700960000000000036e+03,2.964342070000000051e-01,7.818118613393133387e+01
3.513729930000000223e-01,5.520857320999999729e+01,6.701010000000000218e+03,2.962787780000000204e-01,7.845233522032393125e+01
3.515944449999999777e-01,5.507982187999999724e+01,6.701060000000000400e+03,2.964346010000000198e-01,7.828671216391072107e+01
3.515944449999999777e-01,5.480419990000000041e+01,6.701109999999999673e+03,2.964346010000000198e-01,7.789496182998050244e+01
3.518709090000000095e-01,5.486327459999999689e+01,6.701159999999999854e+03,2.966290850000000145e-01,7.800048797866485017e+01
3.518709090000000095e-01,5.496916558000000208e+01,6.701210000000000036e+03,2.966290850000000145e-01,7.815103583007835653e+01
3.518524009999999813e-01,5.517150850000000162e+01,6.701260000000000218e+03,2.966160669999999833e-01,7.843726009590270110e+01
3.518888560000000276e-01,5.499998872999999833e+01,6.701310000000000400e+03,2.966417089999999757e-01,7.819626132764246051e+01
3.520733979999999819e-01,5.487336905000000087e+01,6.701359999999999673e+03,2.967714960000000235e-01,7.803063831724318788e+01
3.521654020000000163e-01,5.516484278000000074e+01,6.701409999999999854e+03,2.968361919999999987e-01,7.845233522030189022e+01
3.522209439999999803e-01,5.481227472999999861e+01,6.701460000000000036e+03,2.968752470000000088e-01,7.795526255637311408e+01
3.521104230000000057e-01,5.505140923999999814e+01,6.701510000000000218e+03,2.967975319999999750e-01,7.828671221330240826e+01
3.527187219999999845e-01,5.519789406000000298e+01,6.701560000000000400e+03,2.972251590000000165e-01,7.854278616670058000e+01
3.524235050000000258e-01,5.521419181000000265e+01,6.701609999999999673e+03,2.970176569999999905e-01,7.854278611660663501e+01
3.526266670000000047e-01,5.481123147000000273e+01,6.701659999999999854e+03,2.971604629999999858e-01,7.798541286387535365e+01
3.527372460000000043e-01,5.478398237999999765e+01,6.701710000000000036e+03,2.972381769999999923e-01,7.795526249011963671e+01
3.530875840000000099e-01,5.505059407000000249e+01,6.701760000000000218e+03,2.974843389999999865e-01,7.836208803037629878e+01
3.530140259999999808e-01,5.522396154999999851e+01,6.701810000000000400e+03,2.974326609999999871e-01,7.860308682809406378e+01
3.529399109999999951e-01,5.509035735999999872e+01,6.701859999999999673e+03,2.973805880000000013e-01,7.840710976542162314e+01
3.528113460000000257e-01,5.488585763999999756e+01,6.701909999999999854e+03,2.972902499999999781e-01,7.810601409757015290e+01
3.532167469999999976e-01,5.513864346999999810e+01,6.701960000000000036e+03,2.975750710000000243e-01,7.849756065533944138e+01
3.532723480000000138e-01,5.500865794999999991e+01,6.702010000000000218e+03,2.976141259999999789e-01,7.831686254840597883e+01
3.533094170000000145e-01,5.501720705000000322e+01,6.702060000000000400e+03,2.976401619999999859e-01,7.833193766697121418e+01
3.535492760000000234e-01,5.500401226000000321e+01,6.702109999999999673e+03,2.978086090000000019e-01,7.833193765259365193e+01
3.533829969999999765e-01,5.499198418999999660e+01,6.702159999999999854e+03,2.976918399999999854e-01,7.830178733791159118e+01
3.536970400000000181e-01,5.497471709999999945e+01,6.702210000000000036e+03,2.979123599999999872e-01,7.830178736660283789e+01
3.537897540000000118e-01,5.488495557000000247e+01,6.702260000000000218e+03,2.979774510000000043e-01,7.818118612882332741e+01
3.538998990000000178e-01,5.504807854999999961e+01,6.702310000000000400e+03,2.980547709999999961e-01,7.842218491665252600e+01
3.537521060000000106e-01,5.508796541000000246e+01,6.702359999999999673e+03,2.979510200000000109e-01,7.846741036501470035e+01
3.540477149999999851e-01,5.502936181999999832e+01,6.702409999999999854e+03,2.981585219999999814e-01,7.840710978897146788e+01
3.541219119999999831e-01,5.508875645999999904e+01,6.702460000000000036e+03,2.982105939999999955e-01,7.849756064855728255e+01
3.539926330000000010e-01,5.495846935000000144e+01,6.702510000000000218e+03,2.981198620000000132e-01,7.830178740575789220e+01
3.543625280000000100e-01,5.493814421999999809e+01,6.702560000000000400e+03,2.983794359999999979e-01,7.830178737463573668e+01
3.544541800000000076e-01,5.489080498999999946e+01,6.702609999999999673e+03,2.984437380000000140e-01,7.824148676760012222e+01
3.544547419999999893e-01,5.484846987000000240e+01,6.702659999999999854e+03,2.984441319999999731e-01,7.818118609193929558e+01
3.544547419999999893e-01,5.497538263999999941e+01,6.702710000000000036e+03,2.984441319999999731e-01,7.836208796417621159e+01
3.544727360000000105e-01,5.512231273999999814e+01,6.702760000000000218e+03,2.984567559999999897e-01,7.857293646747740468e+01
3.546211989999999981e-01,5.501896099999999734e+01,6.702810000000000400e+03,2.985609009999999897e-01,7.843726002505029271e+01
3.547685589999999833e-01,5.494756042000000207e+01,6.702859999999999673e+03,2.986642580000000158e-01,7.834701289186543249e+01
3.548979380000000239e-01,5.507773684000000003e+01,6.702909999999999854e+03,2.987549899999999981e-01,7.854278612264207027e+01
3.550644689999999937e-01,5.492073366999999706e+01,6.702960000000000036e+03,2.988717590000000146e-01,7.833193766616513187e+01
3.553047489999999753e-01,5.509760348999999735e+01,6.703010000000000218e+03,2.990402059999999751e-01,7.860308674137733931e+01
3.550273349999999994e-01,5.496491034999999670e+01,6.703060000000000400e+03,2.988457230000000076e-01,7.839203461066529144e+01
3.551010419999999779e-01,5.490815586000000081e+01,6.703109999999999673e+03,2.988974010000000070e-01,7.831686252242805324e+01
3.553604670000000132e-01,5.496773581000000064e+01,6.703159999999999854e+03,2.990792609999999851e-01,7.842218492268067109e+01
3.552861780000000080e-01,5.506692492999999899e+01,6.703210000000000036e+03,2.990271879999999993e-01,7.855786128549590330e+01
3.555270739999999985e-01,5.505366109999999935e+01,6.703260000000000218e+03,2.991960300000000017e-01,7.855786133745789357e+01
3.558232089999999737e-01,5.509016822000000246e+01,6.703310000000000400e+03,2.994035310000000005e-01,7.863323704533259217e+01
3.556379740000000234e-01,5.522699374999999833e+01,6.703359999999999673e+03,2.992737440000000082e-01,7.881393522380014360e+01
3.554713480000000203e-01,5.509899040999999897e+01,6.703409999999999854e+03,2.991569749999999916e-01,7.861816190579909858e+01
3.559155580000000207e-01,5.484232925999999964e+01,6.703460000000000036e+03,2.994682280000000030e-01,7.828671225492968233e+01
3.560631080000000170e-01,5.491856768000000244e+01,6.703510000000000218e+03,2.995715840000000019e-01,7.840710974238943720e+01
3.561560429999999777e-01,5.497681261999999691e+01,6.703560000000000400e+03,2.996366750000000190e-01,7.849756070536673747e+01
3.563227829999999763e-01,5.509417979999999915e+01,6.703609999999999673e+03,2.997534439999999800e-01,7.867825886172583694e+01
3.561740669999999831e-01,5.496526379000000162e+01,6.703659999999999854e+03,2.996492989999999801e-01,7.848248557689385052e+01
3.565453339999999915e-01,5.494486080000000072e+01,6.703710000000000036e+03,2.999092669999999794e-01,7.848248549806186247e+01
3.565075819999999895e-01,5.492582639999999827e+01,6.703760000000000218e+03,2.998828370000000132e-01,7.845233527006107010e+01
3.568226070000000139e-01,5.508775140000000192e+01,6.703810000000000400e+03,3.001033559999999878e-01,7.870840912333335382e+01
3.564703940000000237e-01,5.494897854999999964e+01,6.703859999999999673e+03,2.998567999999999789e-01,7.848248551153534436e+01
3.568964459999999783e-01,5.490447183999999936e+01,6.703909999999999854e+03,3.001550339999999872e-01,7.845233517047259397e+01
3.568598080000000006e-01,5.532822469999999981e+01,6.703960000000000036e+03,3.001293930000000221e-01,7.905493407869320777e+01
3.568040069999999786e-01,5.506767355000000208e+01,6.704010000000000218e+03,3.000903380000000120e-01,7.867825883792414743e+01
3.570261009999999846e-01,5.497119597999999741e+01,6.704060000000000400e+03,3.002457669999999967e-01,7.855786129985440880e+01
3.568778450000000269e-01,5.504264924000000292e+01,6.704109999999999673e+03,3.001420160000000115e-01,7.864831222672742683e+01
3.570080609999999877e-01,5.527782631000000180e+01,6.704159999999999854e+03,3.002331429999999801e-01,7.899463336543817604e+01
3.572302019999999967e-01,5.511803625000000295e+01,6.704210000000000036e+03,3.003885720000000203e-01,7.878378488980314387e+01
3.571749439999999942e-01,5.500520388999999710e+01,6.704260000000000218e+03,3.003499119999999967e-01,7.861816189752268258e+01
3.573785099999999826e-01,5.508877199999999874e+01,6.704310000000000400e+03,3.004923230000000056e-01,7.875363460807307092e+01
3.576199110000000125e-01,5.486476472999999743e+01,6.704359999999999673e+03,3.006611650000000080e-01,7.845233524032737193e+01
3.575640680000000127e-01,5.477308203999999847e+01,6.704409999999999854e+03,3.006221099999999979e-01,7.831686249046276771e+01
3.576565780000000028e-01,5.507345571999999834e+01,6.704460000000000036e+03,3.006868070000000004e-01,7.875363466795054990e+01
3.576565780000000028e-01,5.498926013999999896e+01,6.704510000000000218e+03,3.006868070000000004e-01,7.863323713957159100e+01
3.578602430000000223e-01,5.507278045999999705e+01,6.704560000000000400e+03,3.008292169999999821e-01,7.876870973311251589e+01
3.578602430000000223e-01,5.510440078999999969e+01,6.704609999999999673e+03,3.008292169999999821e-01,7.881393520701507782e+01
3.580086450000000142e-01,5.492774947000000196e+01,6.704659999999999854e+03,3.009329680000000229e-01,7.857293643623005153e+01
3.582129450000000048e-01,5.495867441000000042e+01,6.704710000000000036e+03,3.010757740000000182e-01,7.863323714579613011e+01
3.580831360000000241e-01,5.507104420999999661e+01,6.704760000000000218e+03,3.009850410000000087e-01,7.878378495473656074e+01
3.580831360000000241e-01,5.487096917000000218e+01,6.704810000000000400e+03,3.009850410000000087e-01,7.849756069383344936e+01
3.586030390000000123e-01,5.503188779999999980e+01,6.704859999999999673e+03,3.013483659999999786e-01,7.876870978591313133e+01
3.584359180000000200e-01,5.507268767000000054e+01,6.704909999999999854e+03,3.012315970000000176e-01,7.881393525173461967e+01
3.585465760000000057e-01,5.480341417999999720e+01,6.704960000000000036e+03,3.013089170000000094e-01,7.843726006161152497e+01
3.585844060000000222e-01,5.507504313999999823e+01,6.705010000000000218e+03,3.013353480000000029e-01,7.882901043060068957e+01
3.590667189999999787e-01,5.497479429999999923e+01,6.705060000000000400e+03,3.016722419999999794e-01,7.872348430978451006e+01
3.589548739999999794e-01,5.504411477000000019e+01,6.705109999999999673e+03,3.015941329999999865e-01,7.881393523574166693e+01
3.587696229999999820e-01,5.509643482999999975e+01,6.705159999999999854e+03,3.014647409999999805e-01,7.887423593889052142e+01
3.595119649999999889e-01,5.501345875999999890e+01,6.705210000000000036e+03,3.019831000000000043e-01,7.881393524999178624e+01
3.590667189999999787e-01,5.493268470000000292e+01,6.705260000000000218e+03,3.016722419999999794e-01,7.866318368516006387e+01
3.589735139999999936e-01,5.471699349000000012e+01,6.705310000000000400e+03,3.016071510000000178e-01,7.834701281427354047e+01
3.591407249999999940e-01,5.524427590999999893e+01,6.705359999999999673e+03,3.017239199999999788e-01,7.911523463613416141e+01
3.594938799999999879e-01,5.487779813000000217e+01,6.705409999999999854e+03,3.019704759999999877e-01,7.861816190170202390e+01
3.594379320000000155e-01,5.499648472999999882e+01,6.705460000000000036e+03,3.019314220000000049e-01,7.878378495071009979e+01
3.595306149999999978e-01,5.504400030000000044e+01,6.705510000000000218e+03,3.019961179999999801e-01,7.885916070019793267e+01
3.595684820000000226e-01,5.503139387000000227e+01,6.705560000000000400e+03,3.020225489999999735e-01,7.884408556631150589e+01
3.598652509999999971e-01,5.482586489999999912e+01,6.705609999999999673e+03,3.022296560000000132e-01,7.857293645600965704e+01
3.597352269999999907e-01,5.500117769999999950e+01,6.705659999999999854e+03,3.021389239999999754e-01,7.881393531110194317e+01
3.598839079999999746e-01,5.498248189000000252e+01,6.705710000000000036e+03,3.022426739999999890e-01,7.879886006384975872e+01
3.599393149999999819e-01,5.498995373999999714e+01,6.705760000000000218e+03,3.022813340000000126e-01,7.881393521439771632e+01
3.598839079999999746e-01,5.511908414999999906e+01,6.705810000000000400e+03,3.022426739999999890e-01,7.899463337200417357e+01
3.599393149999999819e-01,5.498995373999999714e+01,6.705859999999999673e+03,3.022813340000000126e-01,7.881393521439771632e+01
3.601994330000000133e-01,5.497565174999999726e+01,6.705909999999999854e+03,3.024627999999999761e-01,7.881393529979476398e+01
3.599025650000000076e-01,5.500249328000000304e+01,6.705960000000000036e+03,3.022556920000000202e-01,7.882901035432023207e+01
3.602740879999999923e-01,5.510809667000000189e+01,6.706010000000000218e+03,3.025148719999999902e-01,7.900970853388575676e+01
3.603487479999999965e-01,5.492538799999999810e+01,6.706060000000000400e+03,3.025669449999999761e-01,7.875363464096204780e+01
3.602927519999999939e-01,5.493897817999999944e+01,6.706109999999999673e+03,3.025278900000000215e-01,7.876870973378419194e+01
3.607204370000000049e-01,5.526203276999999758e+01,6.706159999999999854e+03,3.028261250000000016e-01,7.926578254241094612e+01
3.607758910000000152e-01,5.497549799000000093e+01,6.706210000000000036e+03,3.028647850000000252e-01,7.885916075836163941e+01
3.609807580000000127e-01,5.495372921999999960e+01,6.706260000000000218e+03,3.030075899999999933e-01,7.884408557619730118e+01
3.607577829999999985e-01,5.485037813000000284e+01,6.706310000000000400e+03,3.028521610000000086e-01,7.867825884489330690e+01
3.608686979999999878e-01,5.491785386000000102e+01,6.706359999999999673e+03,3.029294810000000004e-01,7.878378494443258262e+01
3.611856669999999880e-01,5.514192512000000335e+01,6.706409999999999854e+03,3.031503950000000169e-01,7.913030978901109336e+01
3.612037819999999733e-01,5.499399918999999670e+01,6.706460000000000036e+03,3.031630189999999780e-01,7.891946135103296456e+01
3.613526810000000089e-01,5.501717938000000174e+01,6.706510000000000218e+03,3.032667700000000188e-01,7.896448312074910802e+01
3.612785119999999961e-01,5.508428496999999879e+01,6.706560000000000400e+03,3.032150920000000194e-01,7.905493408017385093e+01
3.610175480000000214e-01,5.507764811999999921e+01,6.706609999999999673e+03,3.030332319999999857e-01,7.902478374693468766e+01
3.616131670000000131e-01,5.493998821000000277e+01,6.706659999999999854e+03,3.034482350000000106e-01,7.887423587247677403e+01
3.616686709999999971e-01,5.507329760999999735e+01,6.706710000000000036e+03,3.034868949999999788e-01,7.907000918525430677e+01
3.617621269999999889e-01,5.527799025000000199e+01,6.706760000000000218e+03,3.035519859999999959e-01,7.937130860997760351e+01
3.618924150000000228e-01,5.518680712999999827e+01,6.706810000000000400e+03,3.036427190000000054e-01,7.925070741092746118e+01
3.619853259999999961e-01,5.491954559999999930e+01,6.706859999999999673e+03,3.037074149999999806e-01,7.887423589323444162e+01
3.616318570000000010e-01,5.498082123999999737e+01,6.706909999999999854e+03,3.034612529999999864e-01,7.893433276584109137e+01
3.617621269999999889e-01,5.504715276000000301e+01,6.706960000000000036e+03,3.035519859999999959e-01,7.903985890323754404e+01
3.620975109999999830e-01,5.500770287000000280e+01,6.707010000000000218e+03,3.037855239999999735e-01,7.900970859732598228e+01
3.622465429999999764e-01,5.484223768999999749e+01,6.707060000000000400e+03,3.038892750000000142e-01,7.878378499340028895e+01
3.624324400000000224e-01,5.526193319000000059e+01,6.707109999999999673e+03,3.040186670000000202e-01,7.940145887504715461e+01
3.622646780000000066e-01,5.504048329999999822e+01,6.707159999999999854e+03,3.039018980000000036e-01,7.907000915799078200e+01
3.624692829999999755e-01,5.498725632000000019e+01,6.707210000000000036e+03,3.040443090000000126e-01,7.900970856490920369e+01
3.626932070000000174e-01,5.505885907999999773e+01,6.707260000000000218e+03,3.042001329999999837e-01,7.913030986537971501e+01
3.627867590000000142e-01,5.509566166999999837e+01,6.707310000000000400e+03,3.042652229999999736e-01,7.919061040411381214e+01
3.628049039999999836e-01,5.508417387000000076e+01,6.707359999999999673e+03,3.042778469999999902e-01,7.917553528010198249e+01
3.627867590000000142e-01,5.479164240000000063e+01,6.707409999999999854e+03,3.042652229999999736e-01,7.875363459084351803e+01
3.628049039999999836e-01,5.484308884000000006e+01,6.707460000000000036e+03,3.042778469999999902e-01,7.882901040812481597e+01
3.630470519999999812e-01,5.476689683000000031e+01,6.707510000000000218e+03,3.044462940000000062e-01,7.873855944921095329e+01
3.631219190000000152e-01,5.520287476000000026e+01,6.707560000000000400e+03,3.044983669999999920e-01,7.937130862207479254e+01
3.631967930000000178e-01,5.502065517999999855e+01,6.707609999999999673e+03,3.045504390000000061e-01,7.911523461296712867e+01
3.632523839999999837e-01,5.522712347000000221e+01,6.707659999999999854e+03,3.045890989999999743e-01,7.941653400972499810e+01
3.635133649999999772e-01,5.490891367999999773e+01,6.707710000000000036e+03,3.047705649999999933e-01,7.897955828064155526e+01
3.635133649999999772e-01,5.477280631000000000e+01,6.707760000000000218e+03,3.047705649999999933e-01,7.878378496733240866e+01
3.636064270000000098e-01,5.495620258000000291e+01,6.707810000000000400e+03,3.048352610000000240e-01,7.905493402765931421e+01
3.640355310000000233e-01,5.502690267999999918e+01,6.707859999999999673e+03,3.051334949999999768e-01,7.919061040364867665e+01
3.637931440000000127e-01,5.498785330999999843e+01,6.707909999999999854e+03,3.049650480000000163e-01,7.911523463930774369e+01
3.638306049999999736e-01,5.491245185999999734e+01,6.707960000000000036e+03,3.049910849999999951e-01,7.900970861647147103e+01
3.638300380000000223e-01,5.501725677000000303e+01,6.708010000000000218e+03,3.049906900000000087e-01,7.916046012390827968e+01
3.641854210000000092e-01,5.514419763000000074e+01,6.708060000000000400e+03,3.052376410000000040e-01,7.937130864339182779e+01
3.641666829999999910e-01,5.510333551000000085e+01,6.708109999999999673e+03,3.052246220000000010e-01,7.931100792406031985e+01
3.640730019999999789e-01,5.508754826999999921e+01,6.708159999999999854e+03,3.051595320000000111e-01,7.928085770329657578e+01
3.640730019999999789e-01,5.511897274999999752e+01,6.708210000000000036e+03,3.051595320000000111e-01,7.932608316359605283e+01
3.642785450000000091e-01,5.483549651999999952e+01,6.708260000000000218e+03,3.053023369999999792e-01,7.893433279046456619e+01
3.642598060000000193e-01,5.484699696999999929e+01,6.708310000000000400e+03,3.052893190000000034e-01,7.894940796224781820e+01
3.643904199999999927e-01,5.491313421000000261e+01,6.708359999999999673e+03,3.053800509999999857e-01,7.905493398088398749e+01
3.647448660000000009e-01,5.510288832999999897e+01,6.708409999999999854e+03,3.056262129999999799e-01,7.935623343166322741e+01
3.646516980000000241e-01,5.501380346999999915e+01,6.708460000000000036e+03,3.055615170000000047e-01,7.922055706408769993e+01
3.647823620000000266e-01,5.512175699000000151e+01,6.708510000000000218e+03,3.056522489999999870e-01,7.938638371135157001e+01
3.643529369999999878e-01,5.494660820000000001e+01,6.708560000000000400e+03,3.053540149999999787e-01,7.910015948627415128e+01
3.646329520000000102e-01,5.532876224999999692e+01,6.708609999999999673e+03,3.055484989999999734e-01,7.967260805157363279e+01
3.650249890000000219e-01,5.493062334999999763e+01,6.708659999999999854e+03,3.058206969999999747e-01,7.913030986750693785e+01
3.651375159999999953e-01,5.486166046000000307e+01,6.708710000000000036e+03,3.058988049999999959e-01,7.903985882058596246e+01
3.655667089999999897e-01,5.513083533999999730e+01,6.708760000000000218e+03,3.061966449999999895e-01,7.946175950676975219e+01
3.653984209999999733e-01,5.500412159999999773e+01,6.708810000000000400e+03,3.060798759999999730e-01,7.926578246922262849e+01
3.655479460000000125e-01,5.509003222999999849e+01,6.708859999999999673e+03,3.061836270000000138e-01,7.940145890734117984e+01
3.653427100000000149e-01,5.478763510999999653e+01,6.708909999999999854e+03,3.060412160000000048e-01,7.894940790892849236e+01
3.656230010000000030e-01,5.483503239000000207e+01,6.708960000000000036e+03,3.062356999999999996e-01,7.903985891173702782e+01
3.656980619999999904e-01,5.518619981999999879e+01,6.709010000000000218e+03,3.062877720000000137e-01,7.955200671480739061e+01
3.659784529999999814e-01,5.496177177999999941e+01,6.709060000000000400e+03,3.064822560000000085e-01,7.925070736185807618e+01
3.659033709999999773e-01,5.485102745999999740e+01,6.709109999999999673e+03,3.064301830000000226e-01,7.908508432107852570e+01
3.660711759999999981e-01,5.519697467999999674e+01,6.709159999999999854e+03,3.065465580000000245e-01,7.959723225369756960e+01
3.659966559999999758e-01,5.508622771999999657e+01,6.709210000000000036e+03,3.064948800000000251e-01,7.943160927204112909e+01
3.660899490000000256e-01,5.508108879000000258e+01,6.709260000000000218e+03,3.065595760000000003e-01,7.943160923944058993e+01
3.663522410000000229e-01,5.506664338000000214e+01,6.709310000000000400e+03,3.067414359999999784e-01,7.943160927183296849e+01
3.662208020000000119e-01,5.505297704000000181e+01,6.709359999999999673e+03,3.066503079999999826e-01,7.940145885288718830e+01
3.664267869999999760e-01,5.505208829000000037e+01,6.709409999999999854e+03,3.067931139999999779e-01,7.941653408503503897e+01
3.665201209999999765e-01,5.505739956000000035e+01,6.709460000000000036e+03,3.068578100000000086e-01,7.943160920560902127e+01
3.665764659999999897e-01,5.487681175000000167e+01,6.709510000000000218e+03,3.068968650000000187e-01,7.917553532635514557e+01
3.668007420000000129e-01,5.490614959999999911e+01,6.709560000000000400e+03,3.070522940000000034e-01,7.923563224841673502e+01
3.669316879999999781e-01,5.494074005000000227e+01,6.709609999999999673e+03,3.071430259999999857e-01,7.929593279954485752e+01
3.668195289999999775e-01,5.506180957000000120e+01,6.709659999999999854e+03,3.070653119999999792e-01,7.946175956196321977e+01
3.670256379999999874e-01,5.501913017999999767e+01,6.709710000000000036e+03,3.072081170000000028e-01,7.941653407044897506e+01
3.668007420000000129e-01,5.501061254999999761e+01,6.709760000000000218e+03,3.070522940000000034e-01,7.938638381176774317e+01
3.667631700000000272e-01,5.496044604000000078e+01,6.709810000000000400e+03,3.070262570000000246e-01,7.931100794969081846e+01
3.672317889999999752e-01,5.520604203999999982e+01,6.709859999999999673e+03,3.073509220000000264e-01,7.970275828476596303e+01
3.671190269999999867e-01,5.490956251000000066e+01,6.709909999999999854e+03,3.072728129999999780e-01,7.926578246163160202e+01
