X, Y
-9.754515267433887596e-03, 2.156858330263137016e-02
-9.549950495927300720e-03, 2.121367415946103993e-02
-9.348449516768140427e-03, 2.085811244257868707e-02
-9.149767314928903758e-03, 2.050222017384612655e-02
-8.953686040014660619e-03, 2.014660228161154268e-02
-8.759563450723279604e-03, 1.979157988958653649e-02
-8.565867722059439596e-03, 1.943732529887360130e-02
-8.370671535786503373e-03, 1.908437861969554394e-02
-8.169668998087780548e-03, 1.873238090736857250e-02
-7.956099023300898868e-03, 1.838101388369392172e-02
-7.714336177281677642e-03, 1.803375484630340836e-02
-7.428054488646709808e-03, 1.773153001560124481e-02
-7.152205958059709712e-03, 1.745079951015937603e-02
-6.882283710877514296e-03, 1.716074527350953255e-02
-7.138306956107185255e-03, 1.688391101577923700e-02
-7.401653153280944586e-03, 1.662712720532579305e-02
-7.678850498532363913e-03, 1.640304868195880533e-02
6.827709654072024355e-03, 5.666858799575254235e-02
6.425722676658276317e-03, 5.665717822242567758e-02
6.021420444178110509e-03, 5.666607155778143751e-02
5.620395015124513005e-03, 5.667438373363589688e-02
5.221982425168154168e-03, 5.668027816948283809e-02
4.825943377762397825e-03, 5.668407036627736567e-02
4.431483569048061226e-03, 5.668646905051807905e-02
4.038273400626911196e-03, 5.668807970320487860e-02
3.646121614242053052e-03, 5.668877176154805964e-02
3.255000150625858655e-03, 5.668887436008296365e-02
2.865820247766230969e-03, 5.668835507713624461e-02
2.477689293134558227e-03, 5.668807650062710618e-02
2.090815330025162788e-03, 5.668784545027709398e-02
1.705038896643759324e-03, 5.668740279833531237e-02
1.319825230922326131e-03, 5.668729716829659648e-02
9.351250211283913295e-04, 5.668704101280837987e-02
5.507609065463154110e-04, 5.668735608971858797e-02
1.664425823690619810e-04, 5.668847874390228053e-02
-2.174972940436254755e-04, 5.669048287877973685e-02
-6.023328790428360453e-04, 5.669337321392615980e-02
-9.868149424988622957e-04, 5.669745490224170625e-02
-1.371326394139402074e-03, 5.670279281917344621e-02
-1.756442927158059514e-03, 5.670994940554125591e-02
-2.140727750110950605e-03, 5.671972549780592704e-02
-2.523990696942338737e-03, 5.673360602866085040e-02
-2.903841999471353224e-03, 5.675409783278273501e-02
-3.276813844366344586e-03, 5.678524567910068349e-02
-3.635636115423053743e-03, 5.683326943654299496e-02
-3.971363779115515483e-03, 5.690186214795504155e-02
-4.281458054160820065e-03, 5.697124946916621441e-02
-4.569255666133031912e-03, 5.701093830162607540e-02
-5.277743673925928622e-03, 3.444519578162114765e-02
-5.409810852804128670e-03, 3.464045942953607876e-02
-5.607001932679085351e-03, 3.490335088289368143e-02
-5.816326886981243796e-03, 3.520033456641572661e-02
-6.023316195534393278e-03, 3.552907341938014302e-02
-6.227059402961762982e-03, 3.587321596111727601e-02
-6.440044511026461402e-03, 3.622596529595470405e-02
-6.659067671505841668e-03, 3.659053254562220914e-02
-6.871689392469564062e-03, 3.697363822324425259e-02
-7.024783041466099373e-03, 3.739077960524690020e-02
-7.163810743955457624e-03, 3.777798334918663209e-02
-7.306512688378057063e-03, 3.816259575127753378e-02
-7.452530966997559028e-03, 3.853667309682302922e-02
-7.599166869566794519e-03, 3.889795257493038061e-02
-7.738832283396061135e-03, 3.924026247430140169e-02
-7.878842440015266027e-03, 3.954213967262786705e-02
-8.099501642293336842e-03, 3.979005394891217684e-02
-8.358993578555514586e-03, 4.005046035185082925e-02
-8.634103060706574059e-03, 4.032231997230449616e-02
-8.920471453870331205e-03, 4.059769379610524836e-02
-9.220246282847024966e-03, 4.087590207054234842e-02
-9.528698895246576900e-03, 4.115488132826639750e-02
-9.836134677660554257e-03, 4.143180309813834089e-02
-1.013890833871098143e-02, 4.171292592042271513e-02
-1.043671619410507963e-02, 4.200697978270182681e-02
-1.072345269474596526e-02, 4.231801026499106694e-02
-1.100193546542853514e-02, 4.264337680063973873e-02
-1.127818060837863616e-02, 4.297837219060841180e-02
-1.098440474676252651e-02, 4.324451583393110199e-02
-1.069261683307195718e-02, 4.350846762256185829e-02
-1.095926778055030318e-02, 4.384216236221883528e-02
-1.122411705654249338e-02, 4.418027077038094025e-02
-1.202391974585403922e-02, 4.537646828913340785e-02
-1.217789699132101888e-02, 4.577174116885909111e-02
-1.231903234358844128e-02, 4.614598810428248432e-02
-1.274931587111873856e-02, 4.642013762618307088e-02
-1.308859451722095037e-02, 4.640566976299645430e-02
-1.312356343285485567e-02, 4.679547531467021654e-02
-1.311444660000881009e-02, 4.717641842674542146e-02
-1.307437487557456569e-02, 4.757882800594711442e-02
-1.299515285465285309e-02, 4.800186223820818859e-02
-1.283535665137112806e-02, 4.839726860869016795e-02
-1.267017083112384306e-02, 4.876459322419764153e-02
-1.247808701581831596e-02, 4.910877228795418326e-02
-1.093302288268025932e-02, -2.331068760927832925e-02
-1.092689183140374207e-02, -2.362338899049184690e-02
-1.122111215221437142e-02, -2.358063273174732313e-02
-1.143616077856537266e-02, -2.354485816887821534e-02
-1.156606563795706082e-02, -2.372291530168425464e-02
-1.173512331956417729e-02, -2.397508939238876188e-02
-1.191502311611364329e-02, -2.426286902527362635e-02
-1.210405804038432696e-02, -2.456598719392182051e-02
-1.230069505315619510e-02, -2.487744856205830954e-02
-1.250538351870390287e-02, -2.519245974257651108e-02
-1.271710565230759447e-02, -2.550836916062651158e-02
-1.293534489910271555e-02, -2.582425592195827097e-02
-1.315685794717728029e-02, -2.613985856273664740e-02
-1.337965361533397825e-02, -2.645471912750370705e-02
-1.360259584326283487e-02, -2.676928567050666091e-02
-1.382462665483573903e-02, -2.708383938722340109e-02
-1.404557236536170366e-02, -2.739766611226840398e-02
-1.426575017587996923e-02, -2.771093532275772930e-02
-1.448440240418025042e-02, -2.802295808545798156e-02
-1.470278386680429032e-02, -2.833483928945325359e-02
-1.492069498068019674e-02, -2.864614101582852942e-02
-1.513860622365050500e-02, -2.895744271288240232e-02
-1.535651747803937726e-02, -2.926874436960572035e-02
-1.557442873193290965e-02, -2.958004601053964081e-02
-1.579233998504092976e-02, -2.989134764631589530e-02
-1.601025123775429160e-02, -3.020264928045229488e-02
-1.622816249031157690e-02, -3.051395091407943516e-02
-1.644607374281606416e-02, -3.082525254755424243e-02
-1.666398499530338112e-02, -3.113655418098438751e-02
-1.688189624778499084e-02, -3.144785581440175115e-02
-1.709980750026470278e-02, -3.175915744781557942e-02
-1.731771875274385614e-02, -3.207045908122848482e-02
-1.753563000522289153e-02, -3.238176071464116124e-02
-1.775354125770188182e-02, -3.269306234805377520e-02
-1.797145251018088946e-02, -3.300436398146640304e-02
-1.818936376265989363e-02, -3.331566561487898925e-02
-1.840727501513885964e-02, -3.362696724829154771e-02
-1.862518626761780829e-02, -3.393826888170413392e-02
-1.884309752009679165e-02, -3.424957051511675482e-02
-1.906100877257578541e-02, -3.456087214852936879e-02
-1.927892002505477570e-02, -3.487217378194198275e-02
-1.949683127753375905e-02, -3.518347541535455508e-02
-1.971474253001272506e-02, -3.549477704876714129e-02
-1.993265378249169106e-02, -3.580607868217974138e-02
-2.015056503497067442e-02, -3.611738031559236228e-02
-2.036847628744966471e-02, -3.642868194900498319e-02
-2.058638753992866541e-02, -3.673998358241759021e-02
-2.080429879240766611e-02, -3.705128521583020418e-02
-2.102221004488668069e-02, -3.736258684924281120e-02
-2.124012129736568139e-02, -3.767388848265538354e-02
-2.145803254984464392e-02, -3.798519011606791423e-02
-2.167594380232356829e-02, -3.829649174948047963e-02
-2.189385505480253083e-02, -3.860779338289311441e-02
-2.211176630728153153e-02, -3.891909501630575613e-02
-2.232967755976053917e-02, -3.923039664971837009e-02
-2.254758881223952252e-02, -3.954169828313094937e-02
-2.276550006471848506e-02, -3.985299991654352864e-02
-2.298341131719746494e-02, -4.016430154995614260e-02
-2.320132256967645870e-02, -4.047560318336877044e-02
-2.341923382215549410e-02, -4.078690481678146768e-02
-2.363714507463468562e-02, -4.109820645019437307e-02
-2.385505632711443572e-02, -4.140950808360808338e-02
-2.407296757959627095e-02, -4.172080971702483987e-02
-2.429087883208595408e-02, -4.203211135045307328e-02
-2.450879008460511710e-02, -4.234341298392446662e-02
-2.472670133723535099e-02, -4.265471461755875743e-02
-2.494461259028437489e-02, -4.296601625180757750e-02
-2.516252384491192082e-02, -4.327731788837372445e-02
-2.538043510548738599e-02, -4.358861953367658415e-02
-2.559834638846593749e-02, -4.389992121190432889e-02
-2.581625775577703688e-02, -4.421122301413616534e-02
-2.603416944029985497e-02, -4.452252528303381890e-02
-2.625208231687867211e-02, -4.483382930646468562e-02
-2.646999966822154507e-02, -4.514513991914723828e-02
-2.668793379683927214e-02, -4.545647524802350070e-02
-2.690593075628825576e-02, -4.576790317893953547e-02
-2.712416288428828523e-02, -4.607967785368057706e-02
-2.734261070173089198e-02, -4.639179467141490293e-02
-2.756123092957309118e-02, -4.670420810476232781e-02
-2.778021881080098773e-02, -4.701737498027432766e-02
-2.799915662833237645e-02, -4.733047775929833528e-02
-2.821845672017800691e-02, -4.764421205027524059e-02
-2.843800643037037654e-02, -4.795837286949808376e-02
-2.865783490970374645e-02, -4.827287513505314903e-02
-2.887787644563219805e-02, -4.858746864271164256e-02
-2.909825925883282108e-02, -4.890199926067512193e-02
-2.931914318536130507e-02, -4.921602137193553661e-02
-2.954048301856926698e-02, -4.952889283015026595e-02
-2.976232408814218425e-02, -4.983961196081860417e-02
-2.998504116987011844e-02, -5.014601950653252427e-02
-3.020876638003837031e-02, -5.044672258437461754e-02
-3.043275164887209935e-02, -5.073964517901773802e-02
-3.065379399148822695e-02, -5.102673437297076953e-02
-3.085436978831157875e-02, -5.132105191156430962e-02
-3.101773563048179985e-02, -5.163886426656878748e-02
-3.107063905801656437e-02, -5.198963929708643600e-02
-3.107842909294445191e-02, -5.234140055991926693e-02
-3.106305889665058120e-02, -5.269962750752118369e-02
-3.104844296622373198e-02, -5.306394696883793421e-02
-3.103857862585788704e-02, -5.343330751433429671e-02
-3.103261758128421713e-02, -5.380649677069114512e-02
-3.102913702956387396e-02, -5.418232038148150520e-02
-3.102674102161126143e-02, -5.455979372523247356e-02
-3.102452777189167524e-02, -5.493814413566162208e-02
-3.102249022977470252e-02, -5.531662983501938607e-02
-3.102014622535695029e-02, -5.569502510220974284e-02
-3.101736809542001913e-02, -5.607307552465431305e-02
-3.101414742811810579e-02, -5.645064384319242040e-02
-3.101069215972745638e-02, -5.682793509238292379e-02
-4.848422040602071853e-03, 5.695595651133610743e-02
-9.535265813211027397e-03, -2.045651389070154633e-02
-9.441671081827340481e-03, -2.086268993244911468e-02
-9.335176032770111862e-03, -2.123591903724967450e-02
-9.644000524724765169e-03, -2.135531002354172647e-02
-9.912708666890746728e-03, -2.153506350694030930e-02
-1.014091401994183725e-02, -2.176434721595957647e-02
-1.034205505071767589e-02, -2.201644230149610304e-02
-1.050436856420462403e-02, -2.230561788477204710e-02
-1.066310826922870283e-02, -2.260228210228139648e-02
-1.083067360225698633e-02, -2.288209784197546906e-02
-1.099985511952171653e-02, -2.306834556551528442e-02
-1.227035940357375753e-02, 4.940137531765685652e-02
-1.251419538961654788e-02, 4.967505022118556823e-02
-1.274929403633610382e-02, 5.001573288422691416e-02
-1.289705996642784118e-02, 5.040532414495014352e-02
-1.297978446824306874e-02, 5.078180459818289888e-02
-1.270104203537669556e-02, 5.078584112872298884e-02
-1.254294996020614318e-02, 5.103562929976940277e-02
-1.228471202423901155e-02, 5.131820611440961188e-02
-1.200306264913547291e-02, 5.162086326760705751e-02
-1.174437583311435142e-02, 5.193741523203711241e-02
-1.152719360931487615e-02, 5.226967331031077968e-02
-1.136453040872390484e-02, 5.258783390656680129e-02
-1.129130000793420428e-02, 5.300231171768823857e-02
-1.143045479530202177e-02, 5.346292921147661331e-02
-1.108942984421914732e-02, 5.359860796534268723e-02
-1.077268218977924484e-02, 5.368968692639077694e-02
-1.046811762454274292e-02, 5.374517193353708921e-02
-1.023686961356221753e-02, 5.377969610173116699e-02
-4.808718110575663229e-03, 5.624680045136242618e-02
-4.522386727228917477e-03, 5.595298686916145431e-02
-4.030259837331472833e-03, 5.510468528102666769e-02
3.060524708371512720e-02, 5.718550703381144323e-02
3.022143749341606178e-02, 5.718270164431198815e-02
2.983721626891023757e-02, 5.718045257765595052e-02
2.945281546623077298e-02, 5.717823037669451935e-02
2.906829993405594600e-02, 5.717666652670496535e-02
2.868399850987122038e-02, 5.717510910867772828e-02
2.829984868142473506e-02, 5.717407753213076677e-02
2.791582273286534813e-02, 5.717377834098649053e-02
2.753197392261316767e-02, 5.717389601046782982e-02
2.714864429735625723e-02, 5.717403922737450406e-02
2.676578066527258645e-02, 5.717428265050723823e-02
2.638302594695351999e-02, 5.717484661758596293e-02
2.600035295949643110e-02, 5.717476889257833150e-02
2.561763585622839692e-02, 5.717347176088322797e-02
2.523488128678421857e-02, 5.717131833165625676e-02
2.485215393642560208e-02, 5.716857820860096751e-02
2.446943562597921409e-02, 5.716528247759225523e-02
2.408695932786212440e-02, 5.716144716241747248e-02
2.370490411501897238e-02, 5.715771482755786781e-02
2.332364057902551122e-02, 5.715444812317864443e-02
2.294260479376750150e-02, 5.715155151322943994e-02
2.256191237190800086e-02, 5.714961055271638307e-02
2.218193360057100355e-02, 5.714901804627654791e-02
2.180272333302117616e-02, 5.714887815356396034e-02
2.142412528775776079e-02, 5.714934607733729299e-02
2.104648985764817626e-02, 5.714933408618681071e-02
2.066927233241219047e-02, 5.714740882220278179e-02
2.029260549901805780e-02, 5.714228307063366763e-02
1.991606944388675873e-02, 5.713208752381748051e-02
1.953911959819256208e-02, 5.711603020281421500e-02
1.916012313740834277e-02, 5.709533041075569998e-02
1.877749857153299465e-02, 5.707169447130196194e-02
1.838849712820615767e-02, 5.703804457312024873e-02
1.798853794533237724e-02, 5.698560517898455108e-02
1.756631534687789001e-02, 5.692139341650848117e-02
1.713228457313067249e-02, 5.692473974265190723e-02
1.708195403299248016e-02, 5.646225191704717233e-02
1.671788797302914062e-02, 5.695762810820601679e-02
1.665197558670513528e-02, 5.653077347897214611e-02
1.631868119614660051e-02, 5.700074699185708749e-02
1.624963181712125657e-02, 5.659216572091573666e-02
1.593153374241369769e-02, 5.704713411347077379e-02
1.586326364062004210e-02, 5.665172399919492924e-02
1.555533873973234324e-02, 5.709564783714651121e-02
1.549001397862409188e-02, 5.671250807001491229e-02
1.518942307333870367e-02, 5.714489594147476731e-02
1.513020868081494004e-02, 5.677691169413047467e-02
1.483341427881510952e-02, 5.719211943083827437e-02
1.478446636503975495e-02, 5.684150155031823110e-02
1.448528503201797039e-02, 5.722832458368648512e-02
1.445346832799966619e-02, 5.689286995589323825e-02
1.414150885099167872e-02, 5.723989691657718065e-02
1.379519017200646173e-02, 5.721316472002829778e-02
1.343578785208272147e-02, 5.718361336315401500e-02
1.306735554551473506e-02, 5.715153702868245450e-02
1.269121099807291042e-02, 5.711588825463351227e-02
1.230739208105219827e-02, 5.707856049283892980e-02
1.191581115027833329e-02, 5.704411539535380465e-02
1.151797014850595817e-02, 5.702099115473449609e-02
1.111819256760268604e-02, 5.702191385951369679e-02
1.072294973416437758e-02, 5.703468061501900527e-02
1.033555356145931213e-02, 5.705450734821422565e-02
9.954633594849462280e-03, 5.706395293212102732e-02
9.573165828183459111e-03, 5.704875697066057877e-02
9.179691785127300219e-03, 5.704292186079368970e-02
8.782325954228956816e-03, 5.705065658771821951e-02
8.383916410111134226e-03, 5.705794087688494803e-02
7.987546527033425464e-03, 5.706358118226926429e-02
7.597776103954600666e-03, 5.708075759640699604e-02
7.214944493509466844e-03, 5.709107946631958308e-02
6.831740479214582287e-03, 5.707370790325699134e-02
6.439565046128432196e-03, 5.706719118521314665e-02
6.044152565237553495e-03, 5.707017949615215968e-02
5.648328032835011822e-03, 5.707478480462043618e-02
5.253313568343170176e-03, 5.707872845532532824e-02
4.859341292161647834e-03, 5.708161821312215251e-02
4.466036006934204564e-03, 5.708365915611712110e-02
4.073947961581987284e-03, 5.708474634216198496e-02
3.682506472412054241e-03, 5.708504183492511125e-02
3.292760388989233664e-03, 5.708466557353007037e-02
2.904194107671938339e-03, 5.708430358838854218e-02
2.517043692246384839e-03, 5.708389027924588160e-02
2.131109825973194309e-03, 5.708339943326498633e-02
1.745851646593989158e-03, 5.708314456654862978e-02
1.360957159733693165e-03, 5.708271431919879207e-02
9.766789261746074147e-04, 5.708260362101841984e-02
5.929174688159644449e-04, 5.708294335534550012e-02
2.096047157884185080e-04, 5.708400031677649672e-02
-1.739075453460322759e-04, 5.708571630458209728e-02
-5.568598470509799649e-04, 5.708836429021464653e-02
-9.393552278776653129e-04, 5.709203736142838548e-02
-1.321883319572743094e-03, 5.709698914622801658e-02
-1.703679261065196415e-03, 5.710367852000433619e-02
-2.084476935623444643e-03, 5.711262306079512019e-02
-2.462743664983472244e-03, 5.712524662002868570e-02
-2.837364175384539996e-03, 5.714301049768848867e-02
-3.205717376922612768e-03, 5.716894750434824146e-02
-3.564372822593692060e-03, 5.720516859542854049e-02
-3.910849433688691826e-03, 5.725059555771806058e-02
-4.246069940475031071e-03, 5.729191013894732037e-02
-4.574993943602365803e-03, 5.730761535193924783e-02
-4.906423406744615454e-03, 5.727423465019905457e-02
-5.249360690143357183e-03, 5.721128972857845302e-02
-5.611017050205811124e-03, 5.714065430981244559e-02
-5.992562042914120063e-03, 5.708014588069627859e-02
-6.390214963701484896e-03, 5.704445012466701631e-02
-6.796100865009611913e-03, 5.700777396707437661e-02
-7.207768997224427848e-03, 5.697241920051680786e-02
-7.622694683042739727e-03, 5.696621554079380617e-02
-8.034085250252823510e-03, 5.697686416052451241e-02
-8.439731523066481417e-03, 5.698956582536482407e-02
-8.840102698280416851e-03, 5.699773763862901049e-02
-9.236293876847495241e-03, 5.699935078739962191e-02
-9.628284046297787627e-03, 5.699724935935663456e-02
-1.001726290028058346e-02, 5.699974209077042497e-02
-1.040203222402962500e-02, 5.700917716634833904e-02
-1.078288271855217841e-02, 5.702609185517231588e-02
-1.115942884957879175e-02, 5.704980820544448827e-02
-1.153323604735783346e-02, 5.707446294424047689e-02
-1.190596126887890314e-02, 5.709540040567356173e-02
-1.227854866794894292e-02, 5.710725542667510063e-02
-1.265117408563644179e-02, 5.710978057757105236e-02
-1.302564051819450099e-02, 5.710676600521131380e-02
-1.340189948893221079e-02, 5.710175677098888042e-02
-1.377980405235836904e-02, 5.709818119066546738e-02
-1.415857255799968066e-02, 5.709731908676435319e-02
-1.453884211642971457e-02, 5.710063759498837377e-02
-1.491963582175975973e-02, 5.710711272903084418e-02
-1.530060758485236351e-02, 5.711496823005936252e-02
-1.568187130951548616e-02, 5.712438975149255332e-02
-1.606324722822225631e-02, 5.713443323907523713e-02
-1.644473702954287950e-02, 5.714407082214114503e-02
-1.682628599652106344e-02, 5.715308271895949005e-02
-1.720796231233921725e-02, 5.716101703912409432e-02
-1.758970170258812582e-02, 5.716778938936566135e-02
-1.797161789385667841e-02, 5.717215476258447060e-02
-1.835366663075079646e-02, 5.717532972882055642e-02
-1.873591497369651165e-02, 5.717634388266914364e-02
-1.911828058540336953e-02, 5.717634388265164375e-02
-1.950064619710648733e-02, 5.717634388258172051e-02
-1.988301180879458591e-02, 5.717634388230243697e-02
-2.026537742042245835e-02, 5.717634388118678079e-02
-2.064774303180879830e-02, 5.717634387672992924e-02
-2.103010864222642010e-02, 5.717634385892519933e-02
-2.141247424875918071e-02, 5.717634378779627713e-02
-2.179483983971313224e-02, 5.717634350363649809e-02
-2.217720536819768953e-02, 5.717634236840483247e-02
-2.255957064620016730e-02, 5.717633783304565398e-02
-2.294193491990719619e-02, 5.717631971365945420e-02
-2.332429516719774359e-02, 5.717624732392290188e-02
-2.370663924970894260e-02, 5.717595786087262960e-02
-2.408901198091967927e-02, 5.717583661326197664e-02
-2.447139431021505898e-02, 5.717573635439184010e-02
-2.485379023379804750e-02, 5.717559344640466001e-02
-2.523619230216056844e-02, 5.717472930435173878e-02
-2.561867821868347300e-02, 5.717393741380900896e-02
-2.600121162863802682e-02, 5.717321408633881108e-02
-2.638384056155010024e-02, 5.717201130345394428e-02
-2.676651617367550168e-02, 5.717089811144455969e-02
-2.714930799242768270e-02, 5.716954715061023373e-02
-2.753225402318976167e-02, 5.716758005012898686e-02
-2.791538526245492674e-02, 5.716569698718230313e-02
-2.829858412055101871e-02, 5.716375973418806600e-02
-2.868193541746938066e-02, 5.716222524606440203e-02
-2.906542464031325670e-02, 5.716126722128692106e-02
-2.944895617465305773e-02, 5.716179055618482441e-02
-2.983259366100856833e-02, 5.716349218137050520e-02
-3.021630875538247260e-02, 5.716551118758026601e-02
-3.060003181357824273e-02, 5.716771455576991068e-02
-3.098348334320437034e-02, 5.717001932780893525e-02
-3.100660449717000319e-02, -5.720526418797020757e-02
-3.062258216731413366e-02, -5.719984806939069910e-02
-3.023766282683741993e-02, -5.719505385457257507e-02
-2.985165921470924258e-02, -5.719038760159012719e-02
-2.946545172886462158e-02, -5.718659645695651356e-02
-2.907905798307945308e-02, -5.718321476152514460e-02
-2.869295354678871521e-02, -5.718076592863778618e-02
-2.830705008894414745e-02, -5.717924582181336396e-02
-2.792073033468866691e-02, -5.717811627906020655e-02
-2.753495374278734295e-02, -5.717758586824081557e-02
-2.715021589297178170e-02, -5.717720366341566551e-02
-2.676644380388092104e-02, -5.717687964445807014e-02
-2.638339392514671422e-02, -5.717658171382664078e-02
-2.600086160165026791e-02, -5.717634388870371925e-02
-2.561849598615411477e-02, -5.717634388427617065e-02
-2.523613037325670924e-02, -5.717634388309002225e-02
-2.485376476118292613e-02, -5.717634388277612056e-02
-2.447139914936410574e-02, -5.717634388269736412e-02
-2.408903353762333749e-02, -5.717634388267990586e-02
-2.370666792590592903e-02, -5.717634388267623519e-02
-2.332430231419516803e-02, -5.717634388267529150e-02
-2.294193670248631869e-02, -5.717634388267506251e-02
-2.255957109077801406e-02, -5.717634388267500700e-02
-2.217720547906985862e-02, -5.717634388267500006e-02
-2.179483986736174481e-02, -5.717634388267499312e-02
-2.141247425565364140e-02, -5.717634388267498619e-02
-2.103010864394553453e-02, -5.717634388267496537e-02
-2.064774303223742419e-02, -5.717634388267492374e-02
-2.026537742052929650e-02, -5.717634388267474332e-02
-1.988301180882107860e-02, -5.717634388267404943e-02
-1.950064619711249295e-02, -5.717634388267128775e-02
-1.911828058540252992e-02, -5.717634388266050471e-02
-1.873591497368713374e-02, -5.717634388261840644e-02
-1.835354936195044209e-02, -5.717634388245372568e-02
-1.797118375013034494e-02, -5.717634388180967836e-02
-1.758881813798351609e-02, -5.717634387929049211e-02
-1.720645252455645438e-02, -5.717634386943561131e-02
-1.682408690611218727e-02, -5.717634383087821098e-02
-1.644172126800217543e-02, -5.717634367999765294e-02
-1.605935555279348198e-02, -5.717634308947620869e-02
-1.567698953525619582e-02, -5.717634077782713514e-02
-1.529462233190476313e-02, -5.717633172675426478e-02
-1.491225047621196932e-02, -5.717629627965419709e-02
-1.452986036190356302e-02, -5.717615741767270721e-02
-1.414739841201146341e-02, -5.717561242258557136e-02
-1.376495440876744115e-02, -5.717513304812379960e-02
-1.338244393007660508e-02, -5.717422976451526362e-02
-1.299979019323605801e-02, -5.717240724149582481e-02
-1.261718604739980355e-02, -5.717042473065215430e-02
-1.223450334327332370e-02, -5.716782385928374788e-02
-1.185192796527415396e-02, -5.716465016643927644e-02
-1.146940169818458366e-02, -5.716127481169779728e-02
-1.108695741890543436e-02, -5.715777953324253924e-02
-1.070461923751937945e-02, -5.715568961595216685e-02
-1.032269973480266258e-02, -5.715544283766302996e-02
-9.941139122507059930e-03, -5.715787318841985404e-02
-9.560101155103724671e-03, -5.716205085732029706e-02
-9.179630518617795665e-03, -5.716806976809928748e-02
-8.800074706129763780e-03, -5.717520863155805405e-02
-8.421241512529131432e-03, -5.718287651567072194e-02
-8.043376370869666225e-03, -5.719013265117487560e-02
-7.666499686282236131e-03, -5.719572629568068362e-02
-7.290681218540449871e-03, -5.719824416172913928e-02
-6.915676747250670137e-03, -5.719640148388435014e-02
-6.541543541415780622e-03, -5.719089547645896804e-02
-6.167991967155646640e-03, -5.718234766273767866e-02
-5.794288019603291082e-03, -5.717415256227276893e-02
-5.419550026793833186e-03, -5.716784607743746749e-02
-5.043576207113476678e-03, -5.716099049734987836e-02
-4.666084376728859076e-03, -5.715062435693585990e-02
-4.285143655672575200e-03, -5.714031853626230090e-02
-3.901023339626706523e-03, -5.713499455899619106e-02
-3.514668723648115261e-03, -5.713988098708269736e-02
-3.126088014489000668e-03, -5.715170702336622166e-02
-2.736951794007673900e-03, -5.716519628834196981e-02
-2.347808978561654724e-03, -5.717768139648266024e-02
-1.959218736797229115e-03, -5.718782618601697676e-02
-1.571166768832303520e-03, -5.719502317898883526e-02
-1.184445633047143034e-03, -5.719926891132310481e-02
-7.979674399509078565e-04, -5.720144537403782509e-02
-4.122012562368876712e-04, -5.720239561160953001e-02
-2.673975930329603595e-05, -5.720403591409870675e-02
3.591289811996998399e-04, -5.720484646236774495e-02
7.452660431171145503e-04, -5.720445370609890390e-02
1.131745514805978202e-03, -5.720252695977496443e-02
1.519052436455556928e-03, -5.719925033830967898e-02
1.907105357223207480e-03, -5.719415071284540686e-02
2.295801615362758237e-03, -5.718751725702158478e-02
2.683565518930216241e-03, -5.718174020614971015e-02
3.067122863117390311e-03, -5.718335809802490427e-02
3.445012739575748200e-03, -5.720562414242802429e-02
3.801951691905309984e-03, -5.721377478958156182e-02
4.164901885825154047e-03, -5.717923755202478087e-02
4.537167386694021358e-03, -5.712488251475446310e-02
4.923460485226653291e-03, -5.708810961618650259e-02
5.316476104433523128e-03, -5.706733964845878138e-02
5.710498163021257567e-03, -5.705915309531111451e-02
6.100033914391971360e-03, -5.706716571113892161e-02
6.478760065840524079e-03, -5.709548506521892886e-02
6.857249431098591010e-03, -5.710270696890917819e-02
7.240497619501788662e-03, -5.710020857668503258e-02
7.627334760427189470e-03, -5.710885941071075500e-02
8.014472974215754858e-03, -5.711748678483371394e-02
8.400613232158678917e-03, -5.712329172584637571e-02
8.786214449878359048e-03, -5.713185711638546493e-02
9.170414696561679860e-03, -5.714746848719388234e-02
9.553168924094792777e-03, -5.716413337115135856e-02
9.934266890589368501e-03, -5.717734226766065658e-02
1.031503775371897698e-02, -5.718733947422725838e-02
1.069485922652980286e-02, -5.719397202560421584e-02
1.107455699472082930e-02, -5.719865022489738215e-02
1.145497214563886632e-02, -5.720182844728941007e-02
1.183556824038013190e-02, -5.720361691783460573e-02
1.221644206059899727e-02, -5.720477348521392502e-02
1.259766844294307048e-02, -5.720530968022432411e-02
1.297907298786101990e-02, -5.720550532081736250e-02
1.336068776448898036e-02, -5.720552862316986842e-02
1.374258115392362929e-02, -5.720550758154002019e-02
1.412469351631398008e-02, -5.720541674520815412e-02
1.450701568278901961e-02, -5.720530627605129037e-02
1.488952084536476067e-02, -5.720517349302586124e-02
1.527220969495756211e-02, -5.720508821192216847e-02
1.565501960348714139e-02, -5.720501388524006081e-02
1.603794514110334565e-02, -5.720496567737645005e-02
1.642099790585300687e-02, -5.720485791544710485e-02
1.680422313682929797e-02, -5.720475597467990919e-02
1.718736436111041946e-02, -5.720451807143976664e-02
1.757025838282951988e-02, -5.720416599255948725e-02
1.795331248677817931e-02, -5.720370965154486509e-02
1.833614904509262705e-02, -5.720307137319705776e-02
1.871842872540105049e-02, -5.720206500361461888e-02
1.910069303082080616e-02, -5.720071132080127574e-02
1.948253658088006796e-02, -5.719892093360744167e-02
1.986391800848734748e-02, -5.719664098604645974e-02
2.024510520359195515e-02, -5.719344915792214795e-02
2.062626731690508919e-02, -5.718908974701685660e-02
2.100729414394458816e-02, -5.718273166313865563e-02
2.138867972068643139e-02, -5.717326806513377269e-02
2.177104838421978564e-02, -5.715920022266538641e-02
2.215509760850433232e-02, -5.713870842055242955e-02
